beta12,beta13,beta23,alpha,T1,T_Phi,T_alpha,certified_band_fraction,T_Phi_over_T_alpha,x1*,x2*,x3*
0.251188643151,0.398107170553,10,0.999,18.4420623606,18.5584855516,18.5907117846,0.783206472721,0.998266541199,0.734868837229,0.147617952639,0.117513210132
0.251188643151,0.398107170553,15.8489319246,0.999,26.1449807633,26.3100318314,26.3520516456,0.797075215174,0.998405444297,0.7770042553,0.124141882456,0.0988538622439
0.251188643151,0.398107170553,25.1188643151,0.999,37.7489438442,37.9872497567,38.0436315878,0.808672629762,0.998517969272,0.814089291657,0.103479364626,0.0824313437169
0.251188643151,0.398107170553,39.8107170553,0.999,55.3791671325,55.7287711642,55.8063742083,0.818347942979,0.998609423293,0.846174950651,0.0856021564403,0.0682228929084
0.251188643151,0.398107170553,63.095734448,0.999,82.3633738774,82.8833269403,82.9925239151,0.82643730704,0.998684255284,0.873526826405,0.0703624048418,0.0561107687536
0.251188643151,0.398107170553,100,0.999,123.924642908,124.706968772,124.863525015,0.83325250101,0.998746181135,0.89655082846,0.057534040789,0.0459151307505
0.251188643151,0.63095734448,0.63095734448,0.999,4.36744670329,4.39501802757,4.40830222743,0.674849359054,0.996986549656,0.379849740547,0.379849740547,0.240300518906
0.251188643151,0.63095734448,1,0.999,5.26939126544,5.30265649001,5.31630795015,0.709027604367,0.997432153992,0.435154466628,0.345975211894,0.218870321478
0.251188643151,0.63095734448,1.58489319246,0.999,6.52516821016,6.56636104913,6.58083679741,0.739965589194,0.997800317994,0.492157466513,0.311054743684,0.196787789804
0.251188643151,0.63095734448,2.51188643151,0.999,8.29675405328,8.34913076491,8.36500641389,0.767397803739,0.998102135469,0.549381610217,0.275994470362,0.174623919422
0.251188643151,0.63095734448,3.98107170553,0.999,10.8292184192,10.8975823657,10.9156165814,0.791266211376,0.998347851851,0.60532951966,0.241712925235,0.152957555105
0.251188643151,0.63095734448,6.3095734448,0.999,14.4963092271,14.5878232099,14.6090539448,0.811691976881,0.998546741288,0.658635842349,0.209047677753,0.132316479898
0.251188643151,0.63095734448,10,0.999,19.8719195767,19.9973693362,20.0232589234,0.828930230557,0.998707024304,0.708191951105,0.178678874973,0.113129173922
0.251188643151,0.63095734448,15.8489319246,0.999,27.8423722036,28.0181387613,28.0507943689,0.843319890965,0.998835840185,0.753220676019,0.151083417997,0.0956959059839
0.251188643151,0.63095734448,25.1188643151,0.999,39.7831409179,40.0342885458,40.076798982,0.855238314763,0.998939275658,0.793294401826,0.126523861994,0.0801817361799
0.251188643151,0.63095734448,39.8107170553,0.999,57.837377377,58.2024998835,58.2594519656,0.865066309052,0.999022440477,0.828304766189,0.105066991491,0.0666282423195
0.251188643151,0.63095734448,63.095734448,0.999,85.3553850774,85.8942264558,85.9724980076,0.873164946042,0.999089574531,0.858401057391,0.086621588226,0.0549773543827
0.251188643151,0.63095734448,100,0.999,127.588669696,128.394126253,128.504103901,0.879862859454,0.999144170151,0.883915988966,0.070983940261,0.0451000707733
0.251188643151,1,1,0.999,6.25593757766,6.29543078625,6.3089380602,0.745148094821,0.997859025747,0.399530633247,0.399530633247,0.200938733505
0.251188643151,1,1.58489319246,0.999,7.61822181542,7.66631501,7.68005823831,0.777748652566,0.998210530717,0.455647803443,0.36219376869,0.182158427867
0.251188643151,1,2.51188643151,0.999,9.52389239629,9.58401592922,9.5984388846,0.806524013371,0.998497364462,0.512941597333,0.324067141136,0.162991261531
0.251188643151,1,3.98107170553,0.999,12.2251594459,12.3023358509,12.3179859295,0.831405025099,0.998729493703,0.569909301311,0.286152326732,0.143938371957
0.251188643151,1,6.3095734448,0.999,16.1047602418,16.2064282408,16.224014878,0.852528692238,0.998916012018,0.625084018645,0.249427027125,0.12548895423
0.251188643151,1,10,0.999,21.7479048157,21.8851975125,21.905678743,0.870186216176,0.999065026437,0.677180454656,0.214747959355,0.10807158599
0.251188643151,1,15.8489319246,0.999,30.055163076,30.2448987967,30.2696110182,0.884763540913,0.99918359633,0.725203490848,0.182778529252,0.0920179799007
0.251188643151,1,25.1188643151,0.999,42.4199449611,42.6877385114,42.7185927365,0.896686907963,0.99927773311,0.768502454156,0.153952676059,0.0775448697857
0.251188643151,1,39.8107170553,0.999,61.0079823757,61.3931206454,61.4329011687,0.906380880194,0.999352455726,0.806770219872,0.128475463784,0.0647543163446
0.251188643151,1,63.095734448,0.999,89.198005664,89.7611051834,89.8139258886,0.914240995658,0.999411887358,0.839999427589,0.106352241372,0.0536483310394
0.251188643151,1,100,0.999,132.277307783,133.112363319,133.184366088,0.920619469852,0.999459375216,0.868414268313,0.0874340774422,0.0441516542444
0.251188643151,1.58489319246,1.58489319246,0.999,9.11459079092,9.17213043719,9.18547901076,0.811695460848,0.998546774365,0.41671261914,0.41671261914,0.166574761721
0.251188643151,1.58489319246,2.51188643151,0.999,11.1890640555,11.2596996773,11.2730085968,0.841455807647,0.998819399507,0.473385098597,0.376229610921,0.150385290482
0.251188643151,1.58489319246,3.98107170553,0.999,14.1028410931,14.1918711447,14.2055345205,0.866949850703,0.999038165313,0.530774000117,0.335227368961,0.133998630921
0.251188643151,1.58489319246,6.3095734448,0.999,18.2499761133,18.36518668,18.3796684382,0.888337584816,0.999212077286,0.58737064602,0.29478558411,0.11784376987
0.251188643151,1.58489319246,10,0.999,24.2299263206,24.3828878107,24.3987655344,0.905959502782,0.999349240699,0.641749549321,0.255924436028,0.102326014651
0.251188643151,1.58489319246,15.8489319246,0.999,32.9611977517,33.1692790252,33.1873077457,0.920265707068,0.999456758571,0.692705487755,0.21950655468,0.0877879575652
0.251188643151,1.58489319246,25.1188643151,0.999,45.8597805923,46.1492895361,46.170496005,0.931749543295,0.999540692203,0.739346420008,0.186170559531,0.0744830204612
0.251188643151,1.58489319246,39.8107170553,0.999,65.1198335947,65.5309296359,65.5567533078,0.940896070402,0.999606086777,0.781130102893,0.156304862041,0.0625650350654
0.251188643151,1.58489319246,63.095734448,0.999,94.1558743837,94.750272512,94.7827781816,0.948148871182,0.999657050888,0.817848197014,0.130059024901,0.0520927780845
0.251188643151,1.58489319246,100,0.999,138.300249433,139.173327294,139.215527538,0.9538935289,0.999696871145,0.849572863378,0.107381949969,0.0430451866533
0.251188643151,2.51188643151,2.51188643151,0.999,13.4760473081,13.5611204631,13.5736317962,0.87178973463,0.999078261934,0.431476579019,0.431476579019,0.137046841962
0.251188643151,2.51188643151,3.98107170553,0.999,16.65735857,16.7625150758,16.7745334079,0.897432484235,0.99928353703,0.488514857534,0.388199173933,0.123285968534
0.251188643151,2.51188643151,6.3095734448,0.999,21.1412992236,21.2747624702,21.2865934979,0.918571962182,0.999444202866,0.545873500246,0.344671040492,0.109455459261
0.251188643151,2.51188643151,10,0.999,27.5452626016,27.7191535313,27.7311207915,0.935610799804,0.999568453786,0.602050419415,0.302033985654,0.0959155949314
0.251188643151,2.51188643151,15.8489319246,0.999,36.8103349883,37.0427155419,37.0551826471,0.949082195542,0.999663552995,0.655665609985,0.261337067763,0.0829973222521
0.251188643151,2.51188643151,25.1188643151,0.999,50.3809334167,50.6989840187,50.712385123,0.959568455914,0.99973574297,0.705588791367,0.223439625577,0.0709715830559
0.251188643151,2.51188643151,39.8107170553,0.999,70.4870039198,70.9319824565,70.9468651581,0.967636538176,0.999790227495,0.751018106773,0.188951482649,0.0600304105782
0.251188643151,2.51188643151,63.095734448,0.999,100.588117639,101.223121979,101.240209117,0.973796409688,0.999831221823,0.791502057598,0.158216272551,0.0502816698509
0.251188643151,2.51188643151,100,0.999,146.073340066,146.995488795,147.015768994,0.978480924868,0.999862054261,0.826912036598,0.131332293726,0.0417556696766
0.251188643151,3.98107170553,3.98107170553,0.999,20.1754754653,20.3028415477,20.3135059173,0.922739008263,0.999475010879,0.443992151411,0.443992151411,0.112015697177
0.251188643151,3.98107170553,6.3095734448,0.999,25.0834292896,25.2417788724,25.2513351087,0.943085734757,0.999621555206,0.501262622224,0.398280376389,0.100457001387
0.251188643151,3.98107170553,10,0.999,32.0211936232,32.2233407296,32.2319947272,0.958947095534,0.99973150909,0.558519062178,0.352572169552,0.0889087682693
0.251188643151,3.98107170553,15.8489319246,0.999,41.9582815977,42.223160706,42.2310836015,0.970957341297,0.999812391849,0.614273055693,0.308057687513,0.0776692567938
0.251188643151,3.98107170553,25.1188643151,0.999,56.3748975268,56.7307875209,56.7381206064,0.979811069407,0.999870755579,0.667189569626,0.265804517503,0.067005912871
0.251188643151,3.98107170553,39.8107170553,0.999,77.5460409603,78.035582605,78.0424418788,0.986181988147,0.999912108417,0.71620540719,0.226663008528,0.0571315842817
0.251188643151,3.98107170553,63.095734448,0.999,108.988002057,109.676034162,109.682514448,0.990669301476,0.999940917786,0.76059554813,0.19121324301,0.0481912088598
0.251188643151,3.98107170553,100,0.999,156.161251321,157.147084187,157.153262789,0.993771642629,0.999960684227,0.7999831584,0.159757022379,0.0402598192218
0.251188643151,6.3095734448,6.3095734448,0.999,30.5251840695,30.7178869932,30.7254743386,0.962118252938,0.999753060108,0.454481939001,0.454481939001,0.0910361219981
0.251188643151,6.3095734448,10,0.999,38.1349639909,38.3757068163,38.3815712558,0.976219518272,0.999847206892,0.511894384233,0.406683489356,0.081422126411
0.251188643151,6.3095734448,15.8489319246,0.999,48.9180694661,49.2268851308,49.2312259874,0.986138380376,0.999911827169,0.56901456981,0.359120841527,0.0718645886633
0.251188643151,6.3095734448,25.1188643151,0.999,64.3997583255,64.8063085919,64.8092969357,0.992703145295,0.9999538902,0.624370946762,0.31302124728,0.0626078059574
0.251188643151,6.3095734448,39.8107170553,0.999,86.9117491365,87.4604157104,87.4622213146,0.996719899269,0.99997935561,0.676670210838,0.269463402434,0.0538663867281
0.251188643151,6.3095734448,63.095734448,0.999,120.04173707,120.799550476,120.800382839,0.998902830673,0.999993109601,0.724907352225,0.229285705927,0.0458069418481
0.251188643151,6.3095734448,100,0.999,169.340086214,170.409115958,170.4092882,0.999838906706,0.99999898925,0.768421560224,0.193039644121,0.0385387956546
0.251188643151,10,10,0.999,46.590761413,46.8848849774,46.8884422999,0.988049879275,0.999924132209,0.463191900001,0.463191900001,0.0736161999977
0.251188643151,10,15.8489319246,0.999,58.4389398185,58.8078599382,58.8095991807,0.995307706594,0.999970425874,0.520688082096,0.413628444628,0.0656834732764
0.251188643151,10,25.1188643151,0.999,75.2614760554,75.7365954337,75.7370849788,0.998970698363,0.999993536257,0.577663062046,0.364506879575,0.0578300583794
0.251188643151,10,39.8107170553,0.999,99.4614937031,100.089385761,100.089385776,0.999999975394,0.999999999846,0.63266279905,0.31708269043,0.0502545105201
0.251188643151,10,63.095734448,0.999,134.716581517,135.567035984,135.567673977,0.999250383035,0.999995293912,0.68443108838,0.272440654028,0.0431282575922
0.251188643151,10,100,0.999,186.690272904,187.86883292,187.871879133,0.997421972897,0.99998378569,0.732012232644,0.231406215187,0.0365815521686
0.251188643151,15.8489319246,15.8489319246,0.999,71.6279656015,72.0801469334,72.0803946519,0.999452470018,0.999996563303,0.470369424398,0.470369424398,0.0592611512037
0.251188643151,15.8489319246,25.1188643151,0.999,90.1385286752,90.7075656374,90.7077326605,0.999706567226,0.999998158667,0.527913655541,0.419328955248,0.0527573892115
0.251188643151,15.8489319246,39.8107170553,0.999,116.463646204,117.198871422,117.200934397,0.997201942521,0.999982397967,0.584749850817,0.368909141168,0.0463410080153
0.251188643151,15.8489319246,63.095734448,0.999,154.39407626,155.368753099,155.375667517,0.992955908864,0.999955498706,0.639440578291,0.320386914409,0.0401725072999
0.251188643151,15.8489319246,100,0.999,209.735823981,211.059868625,211.076213938,0.987805553919,0.999922562032,0.690761612862,0.274849924968,0.03438846217
0.251188643151,25.1188643151,25.1188643151,0.999,110.77419163,111.473499799,111.476169218,0.996197287066,0.999976053902,0.476248775561,0.476248775561,0.0475024488777
0.251188643151,25.1188643151,39.8107170553,0.999,139.7746514,140.657037037,140.666173707,0.989751608079,0.999935047142,0.533820633388,0.423982634135,0.042196732477
0.251188643151,25.1188643151,63.095734448,0.999,181.073137791,182.216237304,182.237707783,0.981563600136,0.999882184218,0.590532892506,0.372489415494,0.0369776920003
0.251188643151,25.1188643151,100,0.999,240.655017219,242.174252134,242.217008526,0.97262699746,0.999823478986,0.644962997774,0.323062404778,0.0319745974476
0.251188643151,39.8107170553,39.8107170553,0.999,172.143167505,173.229892866,173.253056734,0.97912956814,0.999866300382,0.481042629337,0.481042629337,0.037914741325
0.251188643151,39.8107170553,63.095734448,0.999,217.681785603,219.055992436,219.103313844,0.966710891401,0.999784022399,0.538631597446,0.427765793689,0.0336026088651
0.251188643151,39.8107170553,100,0.999,282.601674587,284.385715228,284.472408774,0.953658009648,0.999695247965,0.595238492505,0.375389710433,0.0293717970619
0.251188643151,63.095734448,63.095734448,0.999,268.558413257,270.253799968,270.34312981,0.94994732263,0.999669568663,0.484938148873,0.484938148873,0.0301237022545
0.251188643151,63.095734448,100,0.999,340.19845812,342.346102418,342.501299001,0.932606466762,0.999546873008,0.54253980045,0.430831559298,0.0266286402513
0.251188643151,100,100,0.999,420.298677988,422.951988248,423.211300336,0.910969546904,0.999387275134,0.488096128825,0.488096128825,0.0238077423494
0.398107170553,0.398107170553,0.398107170553,0.999,3.58296453498,3.60558348922,3.61818738307,0.642167100603,0.996516517106,0.333333333333,0.333333333333,0.333333333333
0.398107170553,0.398107170553,0.63095734448,0.999,4.2281349612,4.25482682216,4.26745557355,0.678826177066,0.997040683572,0.386031938842,0.306984030579,0.306984030579
0.398107170553,0.398107170553,1,0.999,5.11625806013,5.14855656764,5.16157946742,0.712654558474,0.997476954512,0.441600889345,0.279199555328,0.279199555328
0.398107170553,0.398107170553,1.58489319246,0.999,6.35463481357,6.39475108953,6.40861251685,0.743200868416,0.997837062657,0.498705469875,0.250647265063,0.250647265063
0.398107170553,0.398107170553,2.51188643151,0.999,8.10431511372,8.15547697448,8.17073979205,0.77022368871,0.998132015221,0.555858378512,0.222070810744,0.222070810744
0.398107170553,0.398107170553,3.98107170553,0.999,10.6092020349,10.6761770365,10.6935866825,0.793687045129,0.998371954472,0.611569855874,0.194215072063,0.194215072063
0.398107170553,0.398107170553,6.3095734448,0.999,14.2415748969,14.3314807633,14.3520610664,0.81372959891,0.998566038493,0.664498333038,0.167750833481,0.167750833481
0.398107170553,0.398107170553,10,0.999,19.5734779421,19.6970436647,19.7222414973,0.830618241224,0.998722364665,0.713570294568,0.143214852716,0.143214852716
0.398107170553,0.398107170553,15.8489319246,0.999,27.4889063329,27.6624414902,27.6943467993,0.844698030064,0.998847948667,0.758048570944,0.120975714528,0.120975714528
0.398107170553,0.398107170553,25.1188643151,0.999,39.360403638,39.6088825609,39.6505648546,0.856347811706,0.998948759144,0.797544263751,0.101227868124,0.101227868124
0.398107170553,0.398107170553,39.8107170553,0.999,57.3274325597,57.6893358274,57.7453605079,0.865946556741,0.999029797719,0.831981916234,0.0840090418829,0.0840090418829
0.398107170553,0.398107170553,63.095734448,0.999,84.7356524753,85.2705815338,85.3478034917,0.873851458565,0.999095208609,0.861535560222,0.0692322198889,0.0692322198889
0.398107170553,0.398107170553,100,0.999,126.830722461,127.631394162,127.740177476,0.88038626205,0.999148401733,0.886554104329,0.0567229478353,0.0567229478353
0.398107170553,0.63095734448,0.63095734448,0.999,4.92668548298,4.95778723472,4.97004385279,0.717318291312,0.997533901425,0.357755873697,0.357755873697,0.284488252607
0.398107170553,0.63095734448,1,0.999,5.8820101407,5.91914277678,5.93134351685,0.752687915905,0.997943005655,0.411998206294,0.327543242069,0.260458551636
0.398107170553,0.63095734448,1.58489319246,0.999,7.2049886442,7.25047313248,7.26297151994,0.78444691983,0.998279163366,0.468507738641,0.296064859878,0.23542740148
0.398107170553,0.63095734448,2.51188643151,0.999,9.06117623739,9.11837868207,9.13159277173,0.812343936256,0.99855292609,0.525860258364,0.264114655774,0.210025085863
0.398107170553,0.63095734448,3.98107170553,0.999,11.7001478963,11.7740099475,11.7884616492,0.836359556657,0.998774080784,0.58254746803,0.232533412864,0.184919119105
