beta12,beta13,beta23,k,one_minus_alpha,T1,C_beta,T_alpha,rate_(T-T1)/(1-alpha),rel_err_vs_C,D_estimate
10000.0,10000.0,0.0001,4,1e-4,40004.0001,266601.855944950857970482341597,40029.74105312451286944456629304070561149,257409.531245128694445662930407,0.034479598,-91923246.998221635248
10000.0,10000.0,0.0001,5,1e-5,40004.0001,266601.855944950857970482341597,40006.64510090142052644567959431617117938,264500.090142052644567959431617,0.0078835378,-210176580.28982134025
10000.0,10000.0,0.0001,6,1e-6,40004.0001,266601.855944950857970482341597,40004.26646052577470611870619111745379717,266360.525774706118706191117454,0.00090520814,-241330170.24473926429
10000.0,10000.0,0.0001,7,1e-7,40004.0001,266601.855944950857970482341597,40004.02675773598997780227832365417750985,266577.359899778022783236541775,9.1882501e-5,-244960451.72835187246
10000.0,10000.0,0.0001,8,1e-8,40004.0001,266601.855944950857970482341597,40004.0027659940265025786870411310056405,266599.402650257868704113100564,9.2020916e-6,-245329469.29892663692
10000.0,10000.0,0.0001,9,1e-9,40004.0001,266601.855944950857970482341597,40004.00036660161057851893767306255433456,266601.610578518937673062554335,9.203478e-7,-245366431.92029741979
10000.0,10000.0,0.0001,10,1e-10,40004.0001,266601.855944950857970482341597,40004.00012666018314079379787642301015087,266601.831407937978764230101509,9.2036167e-8,-245370128.7920625224
1.0,1.0,4.0,2,1e-2,16.0,106.629190515800789928381143761,17.12362541620558116353265589027428694996,112.362541620558116353265589027,0.053769058,573.33511047573264249
1.0,1.0,4.0,3,1e-3,16.0,106.629190515800789928381143761,16.1071794152198668032296323658530398731,107.179415219866803229632365853,0.0051601696,550.22470406601330125
1.0,1.0,4.0,4,1e-4,16.0,106.629190515800789928381143761,16.01066839913449989575777423902822284182,106.683991344998957577742390282,0.00051393834,548.00829198167649361
1.0,1.0,4.0,5,1e-5,16.0,106.629190515800789928381143761,16.00106634668391399647790770573975565677,106.634668391399647790770573976,5.1373133e-5,547.78755988578623894
1.0,1.0,4.0,6,1e-6,16.0,106.629190515800789928381143761,16.00010662973828129652148818200069848701,106.629738281296521488182000698,5.1371064e-6,547.76549573155980086
1.0,1.0,4.0,7,1e-7,16.0,106.629190515800789928381143761,16.0000106629245292129730593896732276361,106.629245292129730593896732276,5.1370857e-7,547.76328940665515589
1.0,1.0,4.0,8,1e-8,16.0,106.629190515800789928381143761,16.00000106629195993431477679079501389779,106.62919599343147767907950139,5.1370836e-8,547.76306877506983576
1.0,1.0,4.0,9,1e-9,16.0,106.629190515800789928381143761,16.00000010662919106356383664030149892019,106.62919106356383664030149892,5.1370834e-9,547.76304671192035516
1.0,1.0,4.0,10,1e-10,16.0,106.629190515800789928381143761,16.00000001066291905705770943789416935227,106.629190570577094378941693523,5.1370834e-10,547.76304450560549761
0.2,0.2,1.0,2,1e-2,3.58885438199983175712733893499,38.3633938324266700856496698325,3.997066109116828194811398179678916400409,40.8211727116996437684059244694,0.064065731,245.77788792729736828
0.2,0.2,1.0,3,1e-3,3.58885438199983175712733893499,38.3633938324266700856496698325,3.627452346003083534850548396118043797798,38.597964003251777723209461133,0.006114427,234.57017082510763756
0.2,0.2,1.0,4,1e-4,3.58885438199983175712733893499,38.3633938324266700856496698325,3.592693056377383378012785457807505066784,38.3867437755162088544652282248,0.00060865165,233.49943089538768816
0.2,0.2,1.0,5,1e-5,3.58885438199983175712733893499,38.3633938324266700856496698325,3.589238039277439638945483010202709359454,38.3657277607881818144075217688,6.083738e-5,233.39283615117287579
0.2,0.2,1.0,6,1e-6,3.58885438199983175712733893499,38.3633938324266700856496698325,3.588892745627046365246437320749632755106,38.3636272146081190983857646118,6.0834603e-6,233.38218144901273609
0.2,0.2,1.0,7,1e-7,3.58885438199983175712733893499,38.3633938324266700856496698325,3.588858218341548810954612491855346410753,38.3634171705382727355687032542,6.0834325e-7,233.38111602649919033
0.2,0.2,1.0,8,1e-8,3.58885438199983175712733893499,38.3633938324266700856496698325,3.588854765633793419494988263965749624732,38.3633961662367649328980728636,6.0834297e-8,233.3810094847248403
0.2,0.2,1.0,9,1e-9,3.58885438199983175712733893499,38.3633938324266700856496698325,3.588854420363225822935007851186866146209,38.3633940658076689162018451579,6.0834294e-9,233.38099883055217533
0.2,0.2,1.0,10,1e-10,3.58885438199983175712733893499,38.3633938324266700856496698325,3.588854385836171142703815921201337536885,38.3633938557647698621631654853,6.0834294e-10,233.38099776513495653
1.01,0.99,1.0,2,1e-2,8.99984999593729295569976570854,65.2963690169286557432303976313,9.690083567951782816416684768244542146308,69.0233572014489860716919059709,0.057078031,372.69881845203303285
1.01,0.99,1.0,3,1e-3,8.99984999593729295569976570854,65.2963690169286557432303976313,9.065503341254433754602775598025654675312,65.6533453171407989030098894902,0.0054670161,356.97630021214315978
