triple,beta12,beta13,beta23,alpha,T1,T_alpha,W_over_T1,evidence
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.798588494381158,9.01483740224194,99.6491827445907,10.0539079406811,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.806456886920807,9.01483740224194,85.128232689724,8.4431245835397,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.814794584671205,9.01483740224194,72.7797109911196,7.07332486917842,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.823629579039712,9.01483740224194,62.27281720661,5.90781368847796,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.83299153096317,9.01483740224194,53.3278007042794,4.91555879765697,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.842911870485915,9.01483740224194,45.7080053836813,4.07030835323929,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.853423902277057,9.01483740224194,39.2131629111783,3.34984694248908,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.864562917441269,9.01483740224194,33.6737375509111,2.7353682654927,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.876366311998457,9.01483740224194,28.9461568416942,2.21094608256555,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.888873712430073,9.01483740224194,24.9087885936057,1.76308794958532,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.9,9.01483740224194,21.9639373802969,1.4364208027573,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.902127108713561,9.01483740224194,21.4585467422038,1.38035871139142,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.912667383761716,9.01483740224194,19.1863658762518,1.12830969879504,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.916170995291558,9.01483740224194,18.5080271641357,1.05306278286649,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.923730141409766,9.01483740224194,17.1582614400257,0.903335653703369,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.931052520449102,9.01483740224194,15.9830901812128,0.772975980380733,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.933391537091908,9.01483740224194,15.6323878602459,0.734073190977161,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.941829086706256,9.01483740224194,14.456524496326,0.603636743656715,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.946821644600358,9.01483740224194,13.8208196282411,0.533119124789091,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.94919781953087,9.01483740224194,13.5325805033308,0.501145267463765,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.955633126690214,9.01483740224194,12.7948936901276,0.419314971443146,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.961253248795439,9.01483740224194,12.1980686389306,0.353110222032071,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.963531308016255,9.01483740224194,11.9677994261109,0.327566864726214,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.966161448465718,9.01483740224194,11.7098409759404,0.29895198919819,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.970447907647971,9.01483740224194,11.3067230886659,0.254234833548299,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.974191384595819,9.01483740224194,10.9712553135307,0.217021985421744,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.977460660952652,9.01483740224194,10.6902183255336,0.185847048430957,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.980315805527134,9.01483740224194,10.4534397424686,0.15958161817415,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.981237608556118,9.01483740224194,10.3786579164895,0.151286202223504,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.982809277981414,9.01483740224194,10.2529786216279,0.137344819894154,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.984986892710918,9.01483740224194,10.0825564123237,0.118440185046067,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.986888660625784,9.01483740224194,9.93715231506481,0.102310765205094,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.988549524300617,9.01483740224194,9.8127105706067,0.0885066621574715,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.99,9.01483740224194,9.70592537329567,0.0766611687174597,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.991266738376172,9.01483740224194,9.61408053276317,0.0664729826821063,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.992373014140977,9.01483740224194,9.5349283514479,0.0576927709285827,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.993339153709191,9.01483740224194,9.46659699570441,0.0501128942547675,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.994182908670626,9.01483740224194,9.40751884551259,0.0435594593390001,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.994919781953087,9.01483740224194,9.356374481302,0.0378861052973765,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.995563312669021,9.01483740224194,9.31204846157477,0.0329690981735198,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.996125324879544,9.01483740224194,9.27359408788849,0.0287034223803306,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.996616144846572,9.01483740224194,9.24020509056003,0.0249996398450895,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.997044790764797,9.01483740224194,9.21119269525676,0.0217813460469059,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.997419138459582,9.01483740224194,9.18596691152843,0.0189830943865875,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.997746066095265,9.01483740224194,9.16402116261173,0.0165486911979903,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.998031580552713,9.01483740224194,9.14491958116788,0.01442978648662,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.998280927798141,9.01483740224194,9.12828644853313,0.0125847024443256,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.998498689271092,9.01483740224194,9.1137973699656,0.0109774545350148,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.998688866062578,9.01483740224194,9.1011718654468,0.00957692960534112,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.998854952430062,9.01483740224194,9.09016712211944,0.00835619285365766,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999,9.01483740224194,9.0805727056696,0.00729190117298311,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999126673837617,9.01483740224194,9.07220606770682,0.00636380479259811,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999237301414098,9.01483740224194,9.06490871726189,0.00555432258905764,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999333915370919,9.01483740224194,9.05854294898104,0.00484817915054544,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999418290867063,9.01483740224194,9.05298903998284,0.00423209382915933,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999491978195309,9.01483740224194,9.04814284281959,0.0036945137323692,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999556331266902,9.01483740224194,9.04391371441688,0.00322538398393234,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999612532487954,9.01483740224194,9.04022273091515,0.00281594969942591,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999661614484657,9.01483740224194,9.03700114651302,0.0024585850284522,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.99970447907648,9.01483740224194,9.03418906110001,0.0021466453574931,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999741913845958,9.01483740224194,9.03173426696999,0.00187433937786254,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999774606609527,9.01483740224194,9.02959124945683,0.00163661822799214,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999803158055271,9.01483740224194,9.02772032011813,0.00142907933902241,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999828092779814,9.01483740224194,9.02608686425088,0.00124788296305249,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999849868927109,9.01483740224194,9.02466068717344,0.00108967965734601,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999868886606258,9.01483740224194,9.02341544593957,0.000951547245377612,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999885495243006,9.01483740224194,9.02232815503627,0.000830935984765462,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.9999,9.01483740224194,9.02137875621749,0.00072562084968146,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999912667383762,9.01483740224194,9.02054974398684,0.000633659986311126,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.99992373014141,9.01483740224194,9.01982583940417,0.000553358528795407,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999933391537092,9.01483740224194,9.01919370588452,0.000483237073305707,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999941829086706,9.01483740224194,9.01864170151017,0.00042200420245916,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999949197819531,9.01483740224194,9.01815966310857,0.000368532533466771,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.99995563312669,9.01483740224194,9.0177387179796,0.000321837833363259,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999961253248795,9.01483740224194,9.01737111969864,0.000281060804943493,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999966161448466,9.01483740224194,9.01705010489223,0.0002454511991248,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999970447907648,9.01483740224194,9.016769768288,0.000214353954469087,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999974191384596,9.01483740224194,9.01652495369325,0.00018719710362095,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999977460660953,9.01483740224194,9.01631115886013,0.000163481220174455,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999980315805527,9.01483740224194,9.01612445246029,0.000142770208815831,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999982809277981,9.01483740224194,9.01596140162146,0.00012468326708241,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999984986892711,9.01483740224194,9.01581900867686,0.000108887869090209,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999986888660626,9.01483740224194,9.01569465595291,9.50936409301096e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999988549524301,9.01483740224194,9.01558605757064,8.30470140833451e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.99999,9.01483740224194,9.01549121736762,7.25265577744002e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999991266738376,9.01483740224194,9.01540839216148,6.33389038610287e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999992373014141,9.01483740224194,9.01533605967587,5.53151889137361e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999993339153709,9.01483740224194,9.01527289053604,4.83079477386337e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999994182908671,9.01483740224194,9.01521772381676,4.21884009502437e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999994919781953,9.01483740224194,9.01516954569183,3.68440865958533e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999995563312669,9.01483740224194,9.01512747079084,3.2176792100134e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.99999612532488,9.01483740224194,9.01509072592002,2.81007484421987e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999996616144847,9.01483740224194,9.01505863584682,2.45410532669177e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999997044790765,9.01483740224194,9.01503061088652,2.14322938913155e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.99999741913846,9.01483740224194,9.01500613606242,1.87173448561994e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999997746066095,9.01483740224194,9.01498476163973,1.63463178777662e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999998031580553,9.01483740224194,9.01496609485942,1.42756448886687e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999998280927798,9.01483740224194,9.01494979271923,1.24672772535343e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999998498689271,9.01483740224194,9.01493555566988,1.08879865011188e-05,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999998688866063,9.01483740224194,9.0149231221098,9.508753628608e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.99999885495243,9.01483740224194,9.01491226357753,8.30423581154814e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999,9.01483740224194,9.01490278055328,7.25230067093846e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999126673838,9.01483740224194,9.01489449879233,6.33361954796256e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999237301414,9.01483740224194,9.01488726612317,5.53131232513077e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999333915371,9.01483740224194,9.01488094965109,4.83063722759875e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999418290867,9.01483740224194,9.0148754333162,4.21871993539085e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999491978195,9.01483740224194,9.01487061576076,3.68431701470767e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999556331267,9.01483740224194,9.01486640846671,3.21760931256921e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999612532488,9.01483740224194,9.01486273412917,2.81002153481917e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999661614485,9.01483740224194,9.0148595252359,2.45406466831295e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999704479076,9.01483740224194,9.01485672282684,2.14319837866262e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999741913846,9.01483740224194,9.01485427541076,1.87171083314487e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999774606609,9.01483740224194,9.01485213801909,1.63461374853278e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999803158055,9.01483740224194,9.01485027137966,1.4275507308089e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.99999982809278,9.01483740224194,9.01484864119507,1.24671723224502e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999849868927,9.01483740224194,9.01484721751258,1.08879064680509e-06,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999868886606,9.01483740224194,9.01484597417369,9.50869258132434e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999885495243,9.01483740224194,9.01484488833354,8.30418926799198e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.9999999,9.01483740224194,9.01484394004106,7.2522651620775e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999912667384,9.01483740224194,9.01484311187256,6.33359246685006e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999923730141,9.01483740224194,9.01484238861145,5.53129167704852e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999933391537,9.01483740224194,9.01484175696866,4.83062148030051e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999941829087,9.01483740224194,9.01484120533854,4.21870792826314e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.99999994919782,9.01483740224194,9.01484072358556,3.68430784881692e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999955633127,9.01483740224194,9.01484030285811,3.21760231992227e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999961253249,9.01483740224194,9.01483993542586,2.81001620703187e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999966161448,9.01483740224194,9.01483961453767,2.45406060734807e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999970447908,9.01483740224194,9.01483933429763,2.14319527279001e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999974191385,9.01483740224194,9.01483908955669,1.87170847566106e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999977460661,9.01483740224194,9.01483887581803,1.63461194849812e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999980315806,9.01483740224194,9.01483868915448,1.42754937295024e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999982809278,9.01483740224194,9.01483852613631,1.24671619498367e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999984986893,9.01483740224194,9.01483838376829,1.08878985605095e-07,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999986888661,9.01483740224194,9.01483825943457,9.50868656938594e-08,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.999999988549524,9.01483740224194,9.01483815085068,8.30418462159711e-08,FLOAT
"weak_pair_loops_(1.01,0.99,1.005)",1.01,0.99,1.005,0.99999999,9.01483740224194,9.01483805602154,7.25226169008947e-08,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666676666667,180,1.67584069234919e+23,9.31022606860662e+20,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.66666667726311,180,1.4084854438042e+23,7.82491913224553e+20,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666677895128,180,1.18378277069465e+23,6.57657094830362e+20,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666678564843,180,9.94928007541987e+22,5.52737781967771e+20,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666679274502,180,8.36202213107084e+22,4.64556785059491e+20,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666680026488,180,7.02798680895373e+22,3.9044371160854e+20,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666680823326,180,5.90677721399696e+22,3.28154289666498e+20,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666681667691,180,4.9644398348635e+22,2.75802213047972e+20,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666682562417,180,4.17243805021334e+22,2.31802113900741e+20,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666683510509,180,3.50678828226713e+22,1.94821571237063e+20,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666684515149,180,2.9473329712452e+22,1.63740720624733e+20,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.66666668557971,180,2.47713032967843e+22,1.37618351648802e+20,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666686707767,180,2.08194154748937e+22,1.15663419304965e+20,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666687903105,180,1.74979912035573e+22,9.72110622419851e+19,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666689169739,180,1.47064504339158e+22,8.17025024106431e+19,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.66666669051192,180,1.23602580230517e+22,6.86681001280648e+19,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666691934155,180,1.03883653958243e+22,5.77131410879127e+19,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666693441218,180,8.73105846844004e+21,4.85058803802224e+19,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666695038169,180,7.33814989245897e+21,4.07674994025498e+19,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666696730369,180,6.16745899227834e+21,3.4263661068213e+19,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666698523499,180,5.1835341886282e+21,2.87974121590456e+19,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666700423579,180,4.3565797015611e+21,2.42032205642283e+19,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666702436989,180,3.66155331764864e+21,2.03419628758258e+19,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666704570486,180,3.0774079898038e+21,1.70967110544656e+19,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666706831235,180,2.58645418711348e+21,1.43691899284082e+19,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666709226825,180,2.17382465567946e+21,1.20768036426637e+19,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666711765299,180,1.82702394547741e+21,1.01501330304301e+19,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666714455177,180,1.53555005410375e+21,8.53083363390971e+18,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666717305492,180,1.29057640144861e+21,7.16986889693673e+18,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666720325813,180,1.08468458170481e+21,6.02602545391562e+18,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666723526278,180,9.11639696863239e+20,5.06466498257355e+18,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666726917633,180,7.66201491032765e+20,4.25667495018203e+18,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666730511263,180,6.43965755312694e+20,3.57758752951497e+18,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666734319233,180,5.41230869120535e+20,3.00683816178075e+18,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666738354327,180,4.54885777008238e+20,2.52714320560132e+18,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666742630091,180,3.82315727005952e+20,2.12397626114418e+18,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.66666674716088,180,3.21323126213316e+20,1.78512847896287e+18,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666751961906,180,2.700609646042e+20,1.50033869224555e+18,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666757049286,180,2.26976900900007e+20,1.26098278277782e+18,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666762440099,180,1.90766241988801e+20,1.05981245549334e+18,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666768152444,180,1.60332437697767e+20,8.90735764987596e+17,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666774205498,180,1.34753882739489e+20,7.4863268188605e+17,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666780619582,180,1.13255993275454e+20,6.29199962641411e+17,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.66666678741623,180,9.51877626670094e+19,5.28820903705608e+17,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.66666679461826,180,8.00020400292601e+19,4.44455777940334e+17,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666802249851,180,6.72389656403339e+19,3.73549809112966e+17,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666810336623,180,5.65120430442317e+19,3.13955794690176e+17,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666818905725,180,4.74964351510368e+19,2.63869084172427e+17,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666827985925,180,3.99191278537793e+19,2.21772932520996e+17,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666837607709,180,3.35506624674592e+19,1.86392569263662e+17,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666847803377,180,2.81981866281965e+19,1.56656592378869e+17,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.66666685860716,180,2.36996148927596e+19,1.31664527181998e+17,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666870055327,180,1.99187200897818e+19,1.10659556054343e+17,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666882186313,180,1.67410078239214e+19,9.30055990217854e+16,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666895040844,180,1.40702496256889e+19,7.81680534760496e+16,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666908662074,180,1.18255688701537e+19,6.5697604834187e+16,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666923095735,180,9.93899147674951e+18,5.5216619315275e+16,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666938390282,180,8.35338762411775e+18,4.64077090228764e+16,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666954597062,180,7.02074164899434e+18,3.90041202721908e+16,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666666971770485,180,5.90069810449806e+18,3.27816561361003e+16,FLOAT
