alpha,T1,T_alpha,W_alpha,L3_at_kappa0,L3_cain_boundary,L3_fractional_boundary,realizability,sqrt4G
0.690326310359,180,46193.946028,46013.946028,58,-122,-46135.946028,all L3,0
0.691092534233,180,43031.8040921,42851.8040921,58,-122,-42973.8040921,all L3,0
0.691883572472,180,40096.6956347,39916.6956347,58,-122,-40038.6956347,all L3,0
0.692700228696,180,37371.5571367,37191.5571367,58,-122,-37313.5571367,all L3,0
0.693543332548,180,34840.6609606,34660.6609606,58,-122,-34782.6609606,all L3,0
0.694413740545,180,32489.5070463,32309.5070463,58,-122,-32431.5070463,all L3,0
0.695312336936,180,30304.7236467,30124.7236467,58,-122,-30246.7236467,all L3,0
0.696240034611,180,28273.9763296,28093.9763296,58,-122,-28215.9763296,all L3,0
0.697197776023,180,26385.8845405,26205.8845405,58,-122,-26327.8845405,all L3,0
0.698186534147,180,24629.9450843,24449.9450843,58,-122,-24571.9450843,all L3,0
0.699207313466,180,22996.4619354,22816.4619354,58,-122,-22938.4619354,all L3,0
0.700261150995,180,21476.481842,21296.481842,58,-122,-21418.481842,all L3,0
0.701349117334,180,20061.7352317,19881.7352317,58,-122,-20003.7352317,all L3,0
0.702472317754,180,18744.581972,18564.581972,58,-122,-18686.581972,all L3,0
0.703631893318,180,17517.961576,17337.961576,58,-122,-17459.961576,all L3,0
0.704829022047,180,16375.3474775,16195.3474775,58,-122,-16317.3474775,all L3,0
0.706064920109,180,15310.7050365,15130.7050365,58,-122,-15252.7050365,all L3,0
0.707340843059,180,14318.4529594,14138.4529594,58,-122,-14260.4529594,all L3,0
0.708658087115,180,13393.4278504,13213.4278504,58,-122,-13335.4278504,all L3,0
0.710017990471,180,12530.8516312,12350.8516312,58,-122,-12472.8516312,all L3,0
0.71142193466,180,11726.3015916,11546.3015916,58,-122,-11668.3015916,all L3,0
0.712871345956,180,10975.68285,10795.68285,58,-122,-10917.68285,all L3,0
0.714367696824,180,10275.2030267,10095.2030267,58,-122,-10217.2030267,all L3,0
0.715912507414,180,9621.34894416,9441.34894416,58,-122,-9563.34894416,all L3,0
0.717507347107,180,9010.86518944,8830.86518944,58,-122,-8952.86518944,all L3,0
0.719153836109,180,8440.73438282,8260.73438282,58,-122,-8382.73438282,all L3,0
0.720853647097,180,7908.15901447,7728.15901447,58,-122,-7850.15901447,all L3,0
0.722608506917,180,7410.54471945,7230.54471945,58,-122,-7352.54471945,all L3,0
0.724420198341,180,6945.48487372,6765.48487372,58,-122,-6887.48487372,all L3,0
0.726290561875,180,6510.74640337,6330.74640337,58,-122,-6452.74640337,all L3,0
0.728221497631,180,6104.25670819,5924.25670819,58,-122,-6046.25670819,all L3,0
0.730214967256,180,5724.09160919,5544.09160919,58,-122,-5666.09160919,all L3,0
0.732272995928,180,5368.46423709,5188.46423709,58,-122,-5310.46423709,all L3,0
0.734397674407,180,5035.7147857,4855.7147857,58,-122,-4977.7147857,all L3,0
0.736591161165,180,4724.30106061,4544.30106061,58,-122,-4666.30106061,all L3,0
0.738855684578,180,4432.78975904,4252.78975904,58,-122,-4374.78975904,all L3,0
0.741193545186,180,4159.84842244,3979.84842244,58,-122,-4101.84842244,all L3,0
0.743607118033,180,3904.2380079,3724.2380079,58,-122,-3846.2380079,all L3,0
0.746098855081,180,3664.80602903,3484.80602903,58,-122,-3606.80602903,all L3,0
0.748671287697,180,3440.48022097,3260.48022097,58,-122,-3382.48022097,all L3,0
0.751327029231,180,3230.26268803,3050.26268803,58,-122,-3172.26268803,all L3,0
0.754068777663,180,3033.22449562,2853.22449562,58,-122,-2975.22449562,all L3,0
0.75689931835,180,2848.50067149,2668.50067149,58,-122,-2790.50067149,all L3,0
0.759821526851,180,2675.28558395,2495.28558395,58,-122,-2617.28558395,all L3,0
0.762838371855,180,2512.82866753,2332.82866753,58,-122,-2454.82866753,all L3,0
0.76595291819,180,2360.43046883,2180.43046883,58,-122,-2302.43046883,all L3,0
0.769168329938,180,2217.43898743,2037.43898743,58,-122,-2159.43898743,all L3,0
0.772487873654,180,2083.24628897,1903.24628897,58,-122,-2025.24628897,all L3,0
0.775914921679,180,1957.28536913,1777.28536913,58,-122,-1899.28536913,all L3,0
0.779452955569,180,1839.02724894,1659.02724894,58,-122,-1781.02724894,all L3,0
0.78310556963,180,1727.97828362,1547.97828362,58,-122,-1669.97828362,all L3,0
0.786876474573,180,1623.67766828,1443.67766828,58,-122,-1565.67766828,all L3,0
0.790769501278,180,1525.69512525,1345.69512525,58,-122,-1467.69512525,all L3,0
0.794788604692,180,1433.62875901,1253.62875901,58,-122,-1375.62875901,all L3,0
0.798937867842,180,1347.10306569,1167.10306569,58,-122,-1289.10306569,all L3,0
0.803221505986,180,1265.76708515,1085.76708515,58,-122,-1207.76708515,all L3,0
0.807643870895,180,1189.29268462,1009.29268462,58,-122,-1131.29268462,all L3,0
0.812209455272,180,1117.37296356,937.372963555,58,-122,-1059.37296356,all L3,0
0.816922897316,180,1049.72077011,869.720770108,58,-122,-991.720770108,all L3,0
0.821788985439,180,986.067320581,806.067320581,58,-122,-928.067320581,all L3,0
0.826812663125,180,926.160913385,746.160913385,58,-122,-868.160913385,all L3,0
0.831999033952,180,869.765729913,689.765729913,58,-122,-811.765729913,all L3,0
0.837353366783,180,816.660715053,636.660715053,58,-122,-758.660715053,all L3,0
0.842881101112,180,766.638530511,586.638530511,58,-122,-708.638530511,all L3,0
0.848587852591,180,719.504574455,539.504574455,58,-122,-661.504574455,all L3,0
0.85447941874,180,675.076061264,495.076061264,58,-122,-617.076061264,all L3,0
0.860561784831,180,633.181155368,453.181155368,58,-122,-575.181155368,all L3,0
0.86684112997,180,593.658153284,413.658153284,58,-122,-535.658153284,all L3,0
0.873323833378,180,556.354707964,376.354707964,58,-122,-498.354707964,all L3,0
0.880016480865,180,521.127089524,341.127089524,58,-122,-463.127089524,all L3,0
0.886925871527,180,487.839476169,307.839476169,58,-122,-429.839476169,all L3,0
0.894059024649,180,456.363268787,276.363268787,58,-122,-398.363268787,all L3,0
0.9,180,432.134531741,252.134531741,58,-122,-374.134531741,all L3,0
0.901423186838,180,426.576422116,246.576422116,58,-122,-368.576422116,all L3,0
0.909025839385,180,398.362784524,218.362784524,58,-122,-340.362784524,all L3,0
0.910978491455,180,391.49396646,211.49396646,58,-122,-333.49396646,all L3,0
