triple,beta12,beta13,beta23,alpha,L3_at_kappa0,L3_cain_boundary,L3_fractional_boundary,band_width_in_L3,realizability_2sqrtG_if_G>0,evidence
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.667743196098802,-0.5,-4.69736659610103,-134324240.132239,134324235.434872,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.667807405004176,-0.5,-4.69736659610103,-112894812.271203,112894807.573837,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.667875443608401,-0.5,-4.69736659610103,-94884129.3301613,94884124.6327947,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.667947540331402,-0.5,-4.69736659610103,-79746781.6830435,79746776.9856769,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.668023937217061,-0.5,-4.69736659610103,-67024371.6517562,67024366.9543896,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.668104890745814,-0.5,-4.69736659610103,-56331632.0513933,56331627.3540267,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.668190672695706,-0.5,-4.69736659610103,-47344759.3138709,47344754.6165043,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.66828157105481,-0.5,-4.69736659610103,-39791607.8873614,39791603.1899948,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.668377890988062,-0.5,-4.69736659610103,-33443448.9724539,33443444.2750873,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.668479955861763,-0.5,-4.69736659610103,-28108044.0287881,28108039.3314215,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.668588108329191,-0.5,-4.69736659610103,-23623823.2999903,23623818.6026237,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.668702711480957,-0.5,-4.69736659610103,-19854993.0679827,19854988.3706161,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.668824150063978,-0.5,-4.69736659610103,-16687423.471585,16687418.7742184,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.668952831773153,-0.5,-4.69736659610103,-14025192.3621991,14025187.6648325,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.669089188620082,-0.5,-4.69736659610103,-11787680.5356214,11787675.8382548,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.669233678383419,-0.5,-4.69736659610103,-9907130.37613612,9907125.67876952,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.669386786145729,-0.5,-4.69736659610103,-8326593.98245872,8326589.28509213,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.669549025922018,-0.5,-4.69736659610103,-6998208.63945888,6998203.94209229,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.669720942385384,-0.5,-4.69736659610103,-5881747.41261318,5881742.71524658,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.669903112695601,-0.5,-4.69736659610103,-4943400.97339699,4943396.27603039,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.670096148436769,-0.5,-4.69736659610103,-4154753.76623576,4154749.06886916,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.670300697670525,-0.5,-4.69736659610103,-3491923.51269244,3491918.81532585,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.670517447111728,-0.5,-4.69736659610103,-2934837.99490078,2934833.29753418,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.670747124433902,-0.5,-4.69736659610103,-2466627.21737611,2466622.52000952,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.67099050071219,-0.5,-4.69736659610103,-2073112.54032047,2073107.84295387,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.671248393012015,-0.5,-4.69736659610103,-1742377.31406973,1742372.61670314,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.671521667132144,-0.5,-4.69736659610103,-1464406.01238875,1464401.31502215,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.671811240511352,-0.5,-4.69736659610103,-1230780.93665497,1230776.23928838,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.67211808530846,-0.5,-4.69736659610103,-1034427.30635216,1034422.60898557,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.672443231666078,-0.5,-4.69736659610103,-869399.016562658,869394.319196062,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.672787771169006,-0.5,-4.69736659610103,-730698.574649111,730693.877282515,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.673152860508921,-0.5,-4.69736659610103,-614125.763344158,614121.065977562,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.673539725367628,-0.5,-4.69736659610103,-516150.447382195,516145.750015599,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.673949664531935,-0.5,-4.69736659610103,-433805.671929928,433800.974563332,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.674384054253956,-0.5,-4.69736659610103,-364597.815564307,364593.11819771,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.674844352871474,-0.5,-4.69736659610103,-306431.076999063,306426.379632467,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.675332105703892,-0.5,-4.69736659610103,-257544.008824967,257539.311458371,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.675848950240194,-0.5,-4.69736659610103,-216456.176342865,216451.478976269,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.676396621636343,-0.5,-4.69736659610103,-181923.326182413,181918.628815817,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.676976958540561,-0.5,-4.69736659610103,-152899.707097433,152895.009730837,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.677591909266059,-0.5,-4.69736659610103,-128506.401915091,128501.704548495,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.67824353833194,-0.5,-4.69736659610103,-108004.711649265,108000.014282668,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.678934033394218,-0.5,-4.69736659610103,-90773.7857807707,90769.0884141746,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.679665712590243,-0.5,-4.69736659610103,-76291.8212920677,76287.1239254716,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.680441032321174,-0.5,-4.69736659610103,-64120.2611150376,64115.5637484415,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.681262595498641,-0.5,-4.69736659610103,-53890.5134803366,53885.8161137405,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.68213316028326,-0.5,-4.69736659610103,-45292.7899961253,45288.0926295292,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.683055649344363,-0.5,-4.69736659610103,-38066.724444656,38062.0270780599,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.684033159672015,-0.5,-4.69736659610103,-31993.4882097367,31988.7908431406,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.68506897297426,-0.5,-4.69736659610103,-26889.1635700306,26884.4662034345,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.686166566694507,-0.5,-4.69736659610103,-22599.1741844943,22594.4768178982,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.687329625686041,-0.5,-4.69736659610103,-18993.6041107417,18988.9067441456,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.68856205458285,-0.5,-4.69736659610103,-15963.2636041968,15958.5662376007,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.689867990908302,-0.5,-4.69736659610103,-13416.3825603103,13411.6851937142,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.691251818965688,-0.5,-4.69736659610103,-11275.8314687825,11271.1341021864,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.692718184557244,-0.5,-4.69736659610103,-9476.78572311702,9472.08835652092,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.694272010581095,-0.5,-4.69736659610103,-7964.76255479836,7960.06518820225,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.695918513558455,-0.5,-4.69736659610103,-6693.97114539342,6689.27377879732,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.697663221146592,-0.5,-4.69736659610103,-5625.92595372005,5621.22858712395,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.699511990696333,-0.5,-4.69736659610103,-4728.28126604431,4723.58389944821,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.701471028916427,-0.5,-4.69736659610103,-3973.85167647925,3969.15430988315,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.703546912710775,-0.5,-4.69736659610103,-3339.78883519205,3335.09146859595,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.705746611258478,-0.5,-4.69736659610103,-2806.88953422419,2802.19216762809,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.708077509410841,-0.5,-4.69736659610103,-2359.01417796692,2354.31681137082,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.710547432483875,-0.5,-4.69736659610103,-1982.5980280649,1977.9006614688,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.713164672529529,-0.5,-4.69736659610103,-1666.24042197119,1661.54305537509,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.715938016173855,-0.5,-4.69736659610103,-1400.3595256185,1395.6621590224,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.718876774115565,-0.5,-4.69736659610103,-1176.9021652139,1172.2047986178,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.721990812384003,-0.5,-4.69736659610103,-989.099951102061,984.40258450596,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.725290585461487,-0.5,-4.69736659610103,-831.264308485288,826.566941889187,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.728787171381207,-0.5,-4.69736659610103,-698.614207989454,693.916841393353,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.732492308918514,-0.5,-4.69736659610103,-587.131379300001,582.434012703899,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.736418437000464,-0.5,-4.69736659610103,-493.43862335148,488.741256755379,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.740578736465914,-0.5,-4.69736659610103,-414.697538037846,410.000171441745,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.744987174316374,-0.5,-4.69736659610103,-348.522560302771,343.82519370667,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.749658550606174,-0.5,-4.69736659610103,-292.90872157175,288.211354975649,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.754608548129361,-0.5,-4.69736659610103,-246.170928763356,241.473562167255,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.759853785070145,-0.5,-4.69736659610103,-206.892932141826,202.195565545725,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.765411870793641,-0.5,-4.69736659610103,-173.884434616018,169.187068019916,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.771301464964215,-0.5,-4.69736659610103,-146.145043634075,141.447677037974,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.777542340189913,-0.5,-4.69736659610103,-122.83397403496,118.136607438859,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.784155448403264,-0.5,-4.69736659610103,-103.244584372003,98.5472177759024,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.791162991201332,-0.5,-4.69736659610103,-86.7829755938988,82.0856089977978,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.798588494381158,-0.5,-4.69736659610103,-72.9500039873443,68.2526373912433,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.806456886920807,-0.5,-4.69736659610103,-61.3261636783415,56.6287970822404,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.814794584671205,-0.5,-4.69736659610103,-51.5588808869261,46.8615142908251,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.823629579039712,-0.5,-4.69736659610103,-43.3518351644845,38.6544685683835,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.83299153096317,-0.5,-4.69736659610103,-36.4559842256201,31.7586176295191,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.842911870485915,-0.5,-4.69736659610103,-30.662020577023,25.964653980922,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.853423902277057,-0.5,-4.69736659610103,-25.7940315069638,21.0966649108627,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.864562917441269,-0.5,-4.69736659610103,-21.7041704453944,17.0068038492934,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.876366311998457,-0.5,-4.69736659610103,-18.2681783424631,13.5708117463621,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.888873712430073,-0.5,-4.69736659610103,-15.3816194753097,10.6842528792087,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.9,-0.5,-4.69736659610103,-13.3092116116175,8.61184501551648,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.902127108713561,-0.5,-4.69736659610103,-12.9567177687159,8.25935117261483,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.912667383761716,-0.5,-4.69736659610103,-11.3846865180174,6.68731992191637,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.916170995291558,-0.5,-4.69736659610103,-10.9196979785036,6.22233138240256,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.923730141409766,-0.5,-4.69736659610103,-10.0009320439569,5.30356544785585,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.931052520449102,-0.5,-4.69736659610103,-9.20855152345038,4.51118492734935,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.933391537091908,-0.5,-4.69736659610103,-8.97353897446563,4.2761723783646,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.941829086706256,-0.5,-4.69736659610103,-8.19079039922415,3.49342380312312,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.946821644600358,-0.5,-4.69736659610103,-7.77115989025496,3.07379329415393,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.94919781953087,-0.5,-4.69736659610103,-7.58176042669429,2.88439383059326,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.955633126690214,-0.5,-4.69736659610103,-7.09961948465447,2.40225288855344,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.961253248795439,-0.5,-4.69736659610103,-6.71240103966535,2.01503444356432,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.963531308016255,-0.5,-4.69736659610103,-6.56371988266774,1.86635328656671,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.966161448465718,-0.5,-4.69736659610103,-6.39765091973467,1.70028432363364,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.970447907647971,-0.5,-4.69736659610103,-6.13920014414018,1.44183354803915,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.974191384595819,-0.5,-4.69736659610103,-5.92514992649813,1.2277833303971,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.977460660952652,-0.5,-4.69736659610103,-5.74657482754699,1.04920823144596,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.980315805527134,-0.5,-4.69736659610103,-5.59666546832724,0.899298872226212,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.981237608556118,-0.5,-4.69736659610103,-5.54942505761367,0.852058461512644,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.982809277981414,-0.5,-4.69736659610103,-5.47014815241629,0.772781556315262,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.984986892710918,-0.5,-4.69736659610103,-5.36288346787216,0.665516871771133,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.986888660625784,-0.5,-4.69736659610103,-5.27158326601695,0.574216669915923,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.988549524300617,-0.5,-4.69736659610103,-5.19360757723774,0.496240981136713,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.99,-0.5,-4.69736659610103,-5.12681653298331,0.429449936882278,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.991266738376172,-0.5,-4.69736659610103,-5.06946079479595,0.372094198694925,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.992373014140977,-0.5,-4.69736659610103,-5.02009936847356,0.322732772372534,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.993339153709191,-0.5,-4.69736659610103,-4.97753717887547,0.280170582774444,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.994182908670626,-0.5,-4.69736659610103,-4.9407770969747,0.243410500873667,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.994919781953087,-0.5,-4.69736659610103,-4.90898267012765,0.211616074026622,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.995563312669021,-0.5,-4.69736659610103,-4.8814488725506,0.184082276449568,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.996125324879544,-0.5,-4.69736659610103,-4.8575789320902,0.160212335989168,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.996616144846572,-0.5,-4.69736659610103,-4.83686580854956,0.13949921244853,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.997044790764797,-0.5,-4.69736659610103,-4.81887726798151,0.121510671880476,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.997419138459582,-0.5,-4.69736659610103,-4.80324376283077,0.105877166729738,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.997746066095265,-0.5,-4.69736659610103,-4.7896485207561,0.0922819246550732,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.998031580552713,-0.5,-4.69736659610103,-4.77781938661091,0.0804527905098853,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.998280927798141,-0.5,-4.69736659610103,-4.76752206703359,0.070155470932562,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.998498689271092,-0.5,-4.69736659610103,-4.75855450559274,0.0611879094917098,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.998688866062578,-0.5,-4.69736659610103,-4.7507421756316,0.0533755795305728,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.998854952430062,-0.5,-4.69736659610103,-4.74393412297004,0.0465675268690076,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999,-0.5,-4.69736659610103,-4.73799962512293,0.0406330290219028,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999126673837617,-0.5,-4.69736659610103,-4.7328253603383,0.0354587642372683,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999237301414098,-0.5,-4.69736659610103,-4.72831300048889,0.0309464043878567,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999333915370919,-0.5,-4.69736659610103,-4.72437715809722,0.0270105619961916,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999418290867063,-0.5,-4.69736659610103,-4.72094363059443,0.0235770344934041,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999491978195309,-0.5,-4.69736659610103,-4.7179478951006,0.0205812989995664,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999556331266902,-0.5,-4.69736659610103,-4.71533381516218,0.0179672190611537,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999612532487954,-0.5,-4.69736659610103,-4.71305252744142,0.0156859313403874,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999661614484657,-0.5,-4.69736659610103,-4.7110614816654,0.0136948855643748,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.99970447907648,-0.5,-4.69736659610103,-4.70932361147214,0.0119570153711068,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999741913845958,-0.5,-4.69736659610103,-4.70780661733863,0.0104400212375984,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999774606609527,-0.5,-4.69736659610103,-4.70648234569997,0.00911574959894246,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999803158055271,-0.5,-4.69736659610103,-4.70532625078986,0.00795965468883164,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999828092779814,-0.5,-4.69736659610103,-4.70431692774863,0.00695033164759895,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999849868927109,-0.5,-4.69736659610103,-4.70343570723023,0.00606911112919839,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999868886606258,-0.5,-4.69736659610103,-4.70266630315483,0.00529970705380034,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999885495243006,-0.5,-4.69736659610103,-4.70199450644682,0.00462791034579269,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.9999,-0.5,-4.69736659610103,-4.70140791860734,0.00404132250630784,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999912667383762,-0.5,-4.69736659610103,-4.70089571982762,0.00352912372658665,0.565685424949238,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.99992373014141,-0.5,-4.69736659610103,-4.70044846707923,0.00308187097820412,0.565685424949238,FLOAT
