triple,beta12,beta13,beta23,alpha,T1,T_alpha,W_alpha,evidence
"no_pair_loops_(1,1,1)",1,1,1,0.680441032321174,9,66526.9942276148,66517.9942276148,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.681262595498641,9,56034.131451879,56025.131451879,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.68213316028326,9,47202.0684300388,47193.0684300388,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.683055649344363,9,39767.2913248027,39758.2913248027,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.684033159672015,9,33508.1682349029,33499.1682349029,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.68506897297426,9,28238.2848180426,28229.2848180426,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.686166566694507,9,23800.8412272381,23791.8412272381,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.687329625686041,9,20063.9412504595,20054.9412504595,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.68856205458285,9,16916.6314998753,16907.6314998753,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.689867990908302,9,14265.5711553583,14256.5711553583,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.691251818965688,9,12032.2318126924,12023.2318126924,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.692718184557244,9,10150.5429961566,10141.5429961566,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.694272010581095,9,8564.91235215945,8555.91235215945,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.695918513558455,9,7228.56085224241,7219.56085224241,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.697663221146592,9,6102.12284222851,6093.12284222851,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.699511990696333,9,5152.46876703236,5143.46876703236,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.701471028916427,9,4351.715119381,4342.715119381,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.703546912710775,9,3676.39180851635,3667.39180851635,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.705746611258478,9,3106.74189263272,3097.74189263272,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.708077509410841,9,2626.13260983081,2617.13260983081,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.710547432483875,9,2220.55999738234,2211.55999738234,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.713164672529529,9,1878.23220948768,1869.23220948768,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.715938016173855,9,1589.21901469221,1580.21901469221,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.718876774115565,9,1345.15694734518,1336.15694734518,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.721990812384003,9,1139.00126314899,1130.00126314899,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.725290585461487,9,964.817257571758,955.817257571758,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.728787171381207,9,817.604690224643,808.604690224643,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.732492308918514,9,693.150053999019,684.150053999019,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.736418437000464,9,587.902264878313,578.902264878313,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.740578736465914,9,498.868052152351,489.868052152351,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.744987174316374,9,423.523920509477,414.523920509477,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.749658550606174,9,359.742053017976,350.742053017976,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.754608548129361,9,305.727942341982,296.727942341982,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.759853785070145,9,259.96788928546,250.96788928546,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.765411870793641,9,221.184803526379,212.184803526379,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.771301464964215,9,188.300990107922,179.300990107922,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.777542340189913,9,160.406814389477,151.406814389477,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.784155448403264,9,136.734314028008,127.734314028008,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.791162991201332,9,116.634974457065,107.634974457065,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.798588494381158,9,99.5610087091561,90.5610087091561,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.806456886920807,9,85.0495870310879,76.0495870310879,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.814794584671205,9,72.709549718497,63.709549718497,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.823629579039712,9,62.2102105910929,53.2102105910929,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.83299153096317,9,53.2719207687799,44.2719207687799,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.842911870485915,9,45.6581147611232,36.6581147611232,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.853423902277057,9,39.1686049211306,30.1686049211306,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.864562917441269,9,33.6339273612314,24.6339273612314,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.876366311998457,9,28.9105735963274,19.9105735963274,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.888873712430073,9,24.8769684006657,15.8769684006657,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.9,9,21.9349677272044,12.9349677272044,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.902127108713561,9,21.4300764280169,12.4300764280169,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.912667383761716,9,19.1601812392185,10.1601812392185,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.916170995291558,9,18.4825387092116,9.48253870921157,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.923730141409766,9,17.1341789084708,8.13417890847078,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.931052520449102,9,15.9602557632559,6.96025576325587,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.933391537091908,9,15.6099305499036,6.60993054990361,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.941829086706256,9,14.4353482179507,5.43534821795067,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.946821644600358,9,13.800347205455,4.80034720545498,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.94919781953087,9,13.5124299844009,4.5124299844009,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.955633126690214,9,12.7755752514959,3.77557525149591,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.961253248795439,9,12.1794324895375,3.17943248953745,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.963531308016255,9,11.9494288012821,2.94942880128206,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.966161448465718,9,11.6917693654254,2.69176936542544,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.970447907647971,9,11.2891221559512,2.28912215595122,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.974191384595819,9,10.9540493399343,1.95404933993431,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.977460660952652,9,10.6733455948749,1.67334559487487,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.980315805527134,9,10.436849501041,1.43684950104099,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.981237608556118,9,10.3621572287612,1.36215722876116,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.982809277981414,9,10.2366288071271,1.23662880712707,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.984986892710918,9,10.0664119307578,1.0664119307578,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.986888660625784,9,9.92118371499902,0.921183714999023,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.988549524300617,9,9.79689301008891,0.796893010088906,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99,9,9.69023780551587,0.690237805515874,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.991266738376172,9,9.59850505736967,0.598505057369666,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.992373014140977,9,9.51944969287345,0.519449692873454,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.993339153709191,9,9.45120207998549,0.451202079985487,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.994182908670626,9,9.39219645429705,0.392196454297046,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.994919781953087,9,9.34111496694419,0.341114966944193,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.995563312669021,9,9.29684351101654,0.296843511016538,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.996125324879544,9,9.25843652583168,0.25843652583168,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.996616144846572,9,9.225088714531,0.225088714531005,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.997044790764797,9,9.19611213674454,0.19611213674454,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.997419138459582,9,9.17091751858094,0.170917518580945,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.997746066095265,9,9.14899890019981,0.148998900199809,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.998031580552713,9,9.12992094634349,0.129920946343487,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.998280927798141,9,9.11330839796866,0.113308397968655,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.998498689271092,9,9.09883725790283,0.0988372579028347,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.998688866062578,9,9.08622739043456,0.0862273904345638,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.998854952430062,9,9.07523628119966,0.0752362811996594,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999,9,9.06565375489747,0.0656537548974683,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999126673837617,9,9.0572974880736,0.0572974880736012,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999237301414098,9,9.05000918523902,0.0500091852390199,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999333915370919,9,9.04365131102637,0.0436513110263697,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999418290867063,9,9.03810429045152,0.038104290451523,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999491978195309,9,9.0332641048063,0.0332641048063032,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999556331266902,9,9.02904022312587,0.0290402231258735,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999612532487954,9,9.02535381921384,0.0253538192138407,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999661614484657,9,9.022136232374,0.0221362323740042,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99970447907648,9,9.01932763667844,0.0193276366784421,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999741913845958,9,9.01687588909826,0.0168758890982641,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999774606609527,9,9.0147355313693,0.0147355313693023,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999803158055271,9,9.0128669242436,0.0128669242436015,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999828092779814,9,9.01123549593308,0.0112354959330769,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999849868927109,9,9.00981108919837,0.00981108919836693,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999868886606258,9,9.00856739376471,0.00856739376470905,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999885495243006,9,9.00748145263079,0.00748145263078648,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.9999,9,9.00653323243438,0.00653323243438386,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999912667383762,9,9.00570524939849,0.00570524939849015,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99992373014141,9,9.00498224354169,0.00498224354168997,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999933391537092,9,9.00435089482901,0.00435089482900786,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999941829086706,9,9.00379957579078,0.00379957579078471,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999949197819531,9,9.00331813586822,0.00331813586821816,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99995563312669,9,9.00289771337386,0.00289771337386391,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999961253248795,9,9.00253057149844,0.00253057149843983,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999966161448466,9,9.00220995526385,0.00220995526385259,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999970447907648,9,9.0019299667283,0.00192996672830148,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999974191384596,9,9.00168545609995,0.00168545609995263,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999977460660953,9,9.00147192672018,0.0014719267201837,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999980315805527,9,9.00128545214127,0.00128545214127129,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999982809277981,9,9.00112260375279,0.00112260375278872,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999984986892711,9,9.00098038760963,0.000980387609631705,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999986888660626,9,9.00085618928815,0.00085618928814668,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999988549524301,9,9.00074772574741,0.000747725747414663,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99999,9,9.00065300330336,0.000653003303362709,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999991266738376,9,9.00057028093796,0.000570280937957079,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999992373014141,9,9.00049803826487,0.000498038264874268,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999993339153709,9,9.00043494755994,0.00043494755993656,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999994182908671,9,9.00037984933933,0.000379849339331884,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999994919781953,9,9.00033173103566,0.000331731035664973,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999995563312669,9,9.00028970837783,0.000289708377829712,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99999612532488,9,9.00025300913207,0.000253009132068271,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999996616144847,9,9.00022095890422,0.000220958904220581,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999997044790765,9,9.00019296874177,0.00019296874177499,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99999741913846,9,9.00016852430743,0.000168524307431639,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999997746066095,9,9.00014717642485,0.00014717642484996,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999998031580553,9,9.00012853282263,0.000128532822628813,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999998280927798,9,9.00011225092442,0.000112250924418689,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999998498689271,9,9.00009803155289,9.80315528913422e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999998688866063,9,9.00008561343128,8.56134312758883e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99999885495243,9,9.00007476838181,7.47683818147493e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999,9,9.00006529713242,6.52971324246465e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999126673838,9,9.00005702565477,5.7025654770726e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999237301414,9,9.00004980196626,4.98019662611426e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999333915371,9,9.00004349333721,4.34933372055468e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999418290867,9,9.00003798385183,3.79838518309583e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999491978195,9,9.00003317227826,3.3172278255833e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999556331267,9,9.00002897020832,2.89702083176024e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999612532488,9,9.00002530043313,2.53004331280948e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999661614485,9,9.00002209552426,2.20955242635767e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999704479076,9,9.00001929659491,1.92965949139534e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999741913846,9,9.00001685221775,1.6852217745722e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999774606609,9,9.00001471748003,1.47174800346761e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999803158055,9,9.00001285315837,1.28531583687419e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99999982809278,9,9.00001122499795,1.12249979498102e-05,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999849868927,9,9.00000980308322,9.80308322162671e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999868886606,9,9.00000856128815,8.56128815129864e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999885495243,9,9.00000747679626,7.47679625945352e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.9999999,9,9.00000652968127,6.52968126857445e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999912667384,9,9.00000570254109,5.70254109355517e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999923730141,9,9.00000498017803,4.98017802641471e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999933391537,9,9.00000434931954,4.34931953741113e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999941829087,9,9.00000379837437,3.79837436703667e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99999994919782,9,9.00000331721958,3.31721957635978e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999955633127,9,9.00000289701454,2.89701454114777e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999961253249,9,9.00000253003852,2.53003851646838e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999966161448,9,9.00000220954877,2.20954877327983e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999970447908,9,9.0000019296567,1.92965669576495e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999974191385,9,9.00000168521965,1.68521964738488e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999977460661,9,9.00000147174638,1.4717463781011e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999980315806,9,9.00000128531461,1.28531460852344e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999982809278,9,9.00000112249886,1.12249885830806e-06,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999984986893,9,9.00000098030761,9.80307614639742e-07,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999986888661,9,9.00000085612827,8.56128270498857e-07,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999988549524,9,9.0000007476792,7.47679203882967e-07,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99999999,9,9.00000065296781,6.52967813152827e-07,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666676666667,27,1.67583914213507e+23,1.67583914213507e+23,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.66666667726311,27,1.40848406319289e+23,1.40848406319289e+23,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666677895128,27,1.18378154113055e+23,1.18378154113055e+23,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666678564843,27,9.94926912499641e+22,9.94926912499641e+22,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666679274502,27,8.36201237868972e+22,8.36201237868972e+22,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666680026488,27,7.02797812354245e+22,7.02797812354245e+22,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666680823326,27,5.90676947882213e+22,5.90676947882213e+22,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666681667691,27,4.96443294596343e+22,4.96443294596343e+22,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666682562417,27,4.17243191500073e+22,4.17243191500073e+22,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666683510509,27,3.50678281828393e+22,3.50678281828393e+22,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666684515149,27,2.94732810505482e+22,2.94732810505482e+22,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.66666668557971,27,2.47712599587875e+22,2.47712599587875e+22,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666686707767,27,2.08193768783352e+22,2.08193768783352e+22,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666687903105,27,1.74979568296961e+22,1.74979568296961e+22,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666689169739,27,1.47064198207629e+22,1.47064198207629e+22,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.66666669051192,27,1.23602307591629e+22,1.23602307591629e+22,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666691934155,27,1.03883411147697e+22,1.03883411147697e+22,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666693441218,27,8.73103684387975e+21,8.73103684387975e+21,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666695038169,27,7.33813063375648e+21,7.33813063375648e+21,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666696730369,27,6.16744184059436e+21,6.16744184059436e+21,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666698523499,27,5.18351891344214e+21,5.18351891344214e+21,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666700423579,27,4.35656609757285e+21,4.35656609757285e+21,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666702436989,27,3.66154120201907e+21,3.66154120201907e+21,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666704570486,27,3.07739719969735e+21,3.07739719969735e+21,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666706831235,27,2.58644457750998e+21,2.58644457750998e+21,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666709226825,27,2.17381609742472e+21,2.17381609742472e+21,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666711765299,27,1.8270163235475e+21,1.8270163235475e+21,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666714455177,27,1.53554326605906e+21,1.53554326605906e+21,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666717305492,27,1.29057035605708e+21,1.29057035605708e+21,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666720325813,27,1.08467919771571e+21,1.08467919771571e+21,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666723526278,27,9.11634901915094e+20,9.11634901915094e+20,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666726917633,27,7.66197220680973e+20,7.66197220680973e+20,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666730511263,27,6.439619521632e+20,6.439619521632e+20,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666734319233,27,5.41227482058611e+20,5.41227482058611e+20,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666738354327,27,4.54882760511369e+20,4.54882760511369e+20,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666742630091,27,3.823130405321e+20,3.823130405321e+20,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.66666674716088,27,3.21320733655955e+20,3.21320733655955e+20,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666751961906,27,2.70058833807091e+20,2.70058833807091e+20,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666757049286,27,2.26975003224988e+20,2.26975003224988e+20,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666762440099,27,1.90764551930901e+20,1.90764551930901e+20,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666768152444,27,1.60330932542432e+20,1.60330932542432e+20,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666774205498,27,1.34752542257249e+20,1.34752542257249e+20,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666780619582,27,1.13254799450083e+20,1.13254799450083e+20,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.66666678741623,27,9.51866994533537e+19,9.51866994533537e+19,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.66666679461826,27,8.00010931376111e+19,8.00010931376111e+19,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666802249851,27,6.72381223443603e+19,6.72381223443603e+19,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666810336623,27,5.65112920099385e+19,5.65112920099385e+19,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666818905725,27,4.74957662844382e+19,4.74957662844382e+19,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666827985925,27,3.99185321652328e+19,3.99185321652328e+19,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666837607709,27,3.35501319508428e+19,3.35501319508428e+19,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666847803377,27,2.81977141533073e+19,2.81977141533073e+19,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.66666685860716,27,2.36991941094818e+19,2.36991941094818e+19,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666870055327,27,1.99183453427396e+19,1.99183453427396e+19,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666882186313,27,1.67406740764725e+19,1.67406740764725e+19,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666895040844,27,1.40699523922301e+19,1.40699523922301e+19,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666908662074,27,1.18253041558332e+19,1.18253041558332e+19,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666923095735,27,9.93875572377702e+18,9.93875572377702e+18,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666938390282,27,8.35317766394652e+18,8.35317766394652e+18,FLOAT
