triple,beta12,beta13,beta23,alpha,T1,T_Phi=T1/rho_alpha,T_alpha,certified_fraction_(TPhi-T1)/(Talpha-T1),TPhi_over_Talpha,limit_alpha_to_1_2sqrt(SG)/(S+G),evidence
"mixed_(3,0.5,1)",3,0.5,1,0.666688863817274,11.827804920294,3242947697.09169,15324736966710.5,0.000211615226565451,0.000211615227337099,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666690187752041,11.827804920294,2888146134.1299,12879997198650.4,0.000224234996154144,0.000224234997072246,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666691590652045,11.827804920294,2572162203.6389,10825268939516.9,0.00023760723231775,0.000237607233410101,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666693077227118,11.827804920294,2290749010.79717,9098332797795.95,0.000251776787009514,0.000251776788309184,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666694652468004,11.827804920294,2040124297.42385,7646895433741.53,0.00026679118385708,0.000266791185403413,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66669632166312,11.827804920294,1816919607.83644,6427006019204.26,0.000282700777093241,0.00028270077893305,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666698090416304,11.827804920294,1618135016.31907,5401725327126.53,0.000299558919882285,0.000299558922071264,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666699964665634,11.827804920294,1441098807.72283,4540007145589.8,0.000317422142671884,0.000317422145276296,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66670195070336,11.827804920294,1283431569.15591,3815758144831.97,0.000336350342086108,0.000336350345184791,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666704055197027,11.827804920294,1143014210.36924,3207047727626.77,0.000356406981006013,0.000356406984692765,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666706285211866,11.827804920294,1017959482.85801,2695443934874.3,0.000377659300519692,0.000377659304906108,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666708648234505,11.827804920294,906586614.900486,2265455296649.94,0.000400178544426825,0.000400178549645675,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666711152198109,11.827804920294,807398721.771745,1904061727332.28,0.000424040196995176,0.000424040203204423,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666713805509012,11.827804920294,719062687.373039,1600320258442.72,0.000449324234794273,0.00044932424218185,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666716617074936,11.827804920294,640391246.902144,1345033670201.98,0.000476115393441269,0.000476115402230769,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.6667195963349,11.827804920294,570327029.829699,1130471987687.75,0.000504503450080526,0.000504503460537962,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666722753290909,11.827804920294,507928348.682004,950138407654.8,0.000534583522535656,0.000534583534977508,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666726098541527,11.827804920294,452356542.575523,798572567668.787,0.000566456386142775,0.000566456400945568,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666729643317467,11.827804920294,402864705.474399,671185200427.061,0.000600228809272552,0.000600228826884242,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666733399519287,11.827804920294,358787647.640197,564119166226.723,0.000636013908585612,0.000636013929539132,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666737379757347,11.827804920294,319532955.365095,474132655273.285,0.000673931525262874,0.000673931550192256,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666741597394146,11.827804920294,284573028.812184,398501023082.49,0.000714108623339516,0.00071410865299906,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666746066589179,11.827804920294,253437990.976305,334934286342.081,0.000756679711490046,0.000756679746777132,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666750802346474,11.827804920294,225709372.445706,281507780882.881,0.000801787289571544,0.000801787331553764,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666755820564966,11.827804920294,201014487.087881,236603881941.73,0.000849582321390779,0.000849582371338211,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666761138091871,11.827804920294,179021423.070414,198863021924.446,0.000900224735201261,0.000900224794624863,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666766772779247,11.827804920294,159434581.895507,167142522414.09,0.000953883953504009,0.000953884024201294,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666772743543927,11.827804920294,141990705.493732,140481993786.379,0.00101073945386764,0.001010739537977,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666779070431024,11.827804920294,126455337.973407,118074254682.879,0.00107098136251548,0.00107098146258079,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666785774681232,11.827804920294,112619674.4819,99240890749.3037,0.00113481108258097,0.0011348112016285,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666792878802131,11.827804920294,100297754.817513,83411712520.3553,0.00120244195896895,0.00120244210059873,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66680040664375,11.827804920294,89323964.0791274,70107490410.06,0.00127409998195535,0.00127410015044997,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666808383478639,11.827804920294,79550806.7594848,58925444006.5252,0.00135002453165798,0.00135002473211191,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666816836086713,11.827804920294,70846924.3671969,49527046267.3538,0.0014304691657538,0.00143046940422725,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666825792845157,11.827804920294,63095329.9336197,41627773318.5726,0.00151570245280431,0.00151570273650619,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666835283823696,11.827804920294,56191835.6744707,34988489467.1134,0.00160600885381112,0.00160600919131667,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666845340885544,11.827804920294,50043652.6762751,29408206561.8391,0.00170168965466719,0.0017016900561768,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666855997794376,11.827804920294,44568143.7855054,24717998450.3406,0.00180306395230851,0.00180306442995555,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666867290327678,11.827804920294,39691712.9393276,20775886256.7254,0.00191046969759332,0.00191047026581015,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666879256396864,11.827804920294,35348816.010678,17462539605.4474,0.00202426479799013,0.00202426547394349,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666891936174548,11.827804920294,31481079.873515,14677663622.4098,0.00214482828336613,0.00214482908747479,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666905372229415,11.827804920294,28036517.8472603,12336962310.3891,0.00227256153832334,0.00227256249487368,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666919609669129,11.827804920294,24968830.9771316,10369586350.3718,0.00240788960467179,0.00240789074254985,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666934696291775,11.827804920294,22236785.7586612,8715988047.88804,0.00255126255782559,0.00255126391138746,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666950682746323,11.827804920294,19803659.9430787,7326118472.7415,0.0027031569610743,0.002703158571181,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666967622702667,11.827804920294,17636748.9753634,6157912202.42556,0.00286407740183227,0.0028640793170803,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666985573031808,11.827804920294,15706926.4308384,5176013787.68596,0.00303455811425645,0.00303456039244063,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667004593996783,11.827804920294,13988252.5431661,4350707379.17052,0.00321516469261061,0.00321516740246342,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667024749454976,11.827804920294,12457625.5616306,3657017104.67685,0.00340649590022026,0.00340649912347933,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667046107072505,11.827804920294,11094471.2524508,3073950957.95764,0.003609185578779,0.00360918941264504,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667068738551391,11.827804920294,9880466.37049706,2583865304.77735,0.00382390466316197,0.00382390922322031,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667092719870275,11.827804920294,8799292.38513678,2171930764.65209,0.00405136330699754,0.00405136873069077,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667118131539495,11.827804920294,7836416.15002934,1825683296.10782,0.00429231312446113,0.00429231957521647,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667145058871377,11.827804920294,6978894.56912677,1534646893.29811,0.00454754955396355,0.00454755722609806,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667173592266644,11.827804920294,6215200.63354667,1290016470.15284,0.00481791434956697,0.0048179234741168,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667203827517915,11.827804920294,5535068.49110882,1084391330.62103,0.00510429820617121,0.00510430905781853,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667235866131295,11.827804920294,4929355.46637443,911551155.339692,0.00540764352461726,0.00540765642992082,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667269815667157,11.827804920294,4389919.17659913,766267722.31801,0.00572894732310442,0.00572896267027839,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667305790101244,11.827804920294,3909508.09204737,644146661.257549,0.00606926430138771,0.00606928255191908,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667343910207308,11.827804920294,3481664.0697501,541494450.47078,0.0064297100643738,0.00642973176682256,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667384303962572,11.827804920294,3100635.55076992,455206629.668434,0.00681146451181549,0.00681149031820644,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667427106977381,11.827804920294,2761300.25426334,382673844.236216,0.00721577540089393,0.00721580608618459,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66747246295047,11.827804920294,2459096.32937885,321702876.533966,0.00764396208849436,0.00764399857369385,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667520524151393,11.827804920294,2189961.03961063,270450273.495857,0.00809741946004707,0.00809746283966755,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667571451931725,11.827804920294,1950276.15553115,227366561.20453,0.00857762205158343,0.00857767362623196,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667625417266748,11.827804920294,1736819.32195285,191149357.630772,0.00908612837178211,0.00908618968685066,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66768260132946,11.827804920294,1546720.74587195,160703964.142711,0.00962458543045779,0.00962465832204615,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667743196098802,11.827804920294,1377424.62307742,135110242.813049,0.0101947334796795,0.0101948201290952,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667807405004176,11.827804920294,1226654.78497083,113594776.850949,0.0107984109735689,0.0107985139719967,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667875443608401,11.827804920294,1092384.10388448,95507471.4391144,0.0114375597521412,0.0114376821773664,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667947540331402,11.827804920294,972807.245692282,80301886.681472,0.0121142304542711,0.0121143759616888,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668023937217061,11.827804920294,866316.403493328,67518707.3557518,0.0128305881639824,0.0128307610945328,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668104890745814,11.827804920294,771479.686221612,56771849.1253512,0.013588918293649,0.0135891238018018,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668190672695706,11.827804920294,687021.871711296,47736780.6790005,0.0143916327066022,0.0143918769120834,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66828157105481,11.827804920294,611807.265532702,40140708.3479599,0.0152412760805133,0.0152415662481401,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668377890988062,11.827804920294,544824.435210298,33754326.1302035,0.0161405325116222,0.0161408772644046,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668479955861763,11.827804920294,485172.614644418,28384881.4382405,0.0170922323582255,0.0170926419298263,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668588108329191,11.827804920294,432049.596002446,23870346.7141194,0.0180993593200582,0.0180998458538052,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668702711480957,11.827804920294,384740.946342004,20074520.5298135,0.0191650577480179,0.0191656356509541,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668824150063978,11.827804920294,342610.404027623,16882909.9251934,0.0202926401762561,0.0202933265382388,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668952831773153,11.827804920294,305091.325865993,14199269.3827124,0.0214855950658936,0.0214864101555423,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669089188620082,11.827804920294,271679.07000095,11942691.7122483,0.0227475947462936,0.0227485625976864,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669233678383419,11.827804920294,241924.212189932,10045162.823824,0.0240825035363713,0.0240836526428586,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669386786145729,11.827804920294,215426.504283694,8449506.40574618,0.0254943860241236,0.0254957501585171,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669549025922018,11.827804920294,191829.493705801,7107656.32574629,0.0269875154780797,0.0269891346618618,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669720942385384,11.827804920294,170815.73161439,5979204.49080474,0.028566382359015,0.0285683040071774,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669903112695601,11.827804920294,152102.505338456,5030180.23711129,0.0302357028945892,0.0302379831673397,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.670096148436769,11.827804920294,135438.037729722,4232024.32804691,0.0320004276728998,0.0320031330708884,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.670300697670525,11.827804920294,120598.102345238,3560726.52671097,0.0338657502038468,0.0338689594498666,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.670517447111728,11.827804920294,107383.008965508,2996100.65903966,0.0358371153889782,0.0358409216464469,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.670747124433902,11.827804920294,95614.9189301805,2521175.2435243,0.0379202278317929,0.037924741318863,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.67099050071219,11.827804920294,85135.4542065645,2121681.26005318,0.0401210599105637,0.0401264109786361,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.671248393012015,11.827804920294,75803.5680539532,1785621.56918438,0.0424458595249826,0.042452202281908,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.671521667132144,11.827804920294,67493.6486627651,1502908.96322205,0.0449011574162826,0.0449086739878556,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.671811240511352,11.827804920294,60093.8302790679,1265061.90659009,0.0474937739475456,0.047502679486293,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.67211808530846,11.827804920294,53504.4891135658,1064948.76796956,0.0502308252171021,0.0502413737851239,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.672443231666078,11.827804920294,47636.9038178834,896572.81335086,0.0531197283628876,0.0531322198359381,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.672787771169006,11.827804920294,42412.0625229393,754891.461916048,0.0561682058994019,0.0561829940628683,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.673152860508921,11.827804920294,37759.6004039922,635664.342818679,0.0593842889117725,0.0594017909460795,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.673539725367628,11.827804920294,33616.8534914866,535325.561845367,0.0627763189128774,0.0627970264965548,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.673949664531935,11.827804920294,29928.0160091474,450876.318957491,0.0663529481502318,0.0663774404438595,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.674384054253956,11.827804920294,26643.3899123706,379794.63299745,0.0701231381287773,0.0701520969427429,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.674844352871474,11.827804920294,23718.7165391787,319959.447003818,0.0740961560946039,0.0741303835885667,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.675332105703892,11.827804920294,21114.5813897093,269586.822273409,0.0782815692026502,0.0783220085152953,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.675848950240194,11.827804920294,18795.8840331334,227176.294683226,0.0826892360691068,0.0827369953337,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.676396621636343,11.827804920294,16731.3660162874,191465.773898658,0.0873292953866884,0.0873856756515829,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.676976958540561,11.827804920294,14893.1904279301,161393.624237205,0.0922121512586703,0.0922786789027124,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.677591909266059,11.827804920294,13256.5674668418,136066.782939601,0.0973484548858256,0.0974269191969232,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.67824353833194,11.827804920294,11799.4209803642,114733.953986146,0.102749082219964,0.102841578891188,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.678934033394218,11.827804920294,10502.09149065,96763.0689027407,0.108425107178971,0.108534088570567,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.679665712590243,11.827804920294,9347.07171637788,81622.3348659129,0.114387770002223,0.114516103119728,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.680441032321174,11.827804920294,8318.77103445727,68864.2987363802,0.120648440312421,0.120799473560348,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.681262595498641,11.827804920294,7403.30571526693,58112.4467026013,0.127218574441754,0.127396214328307,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.68213316028326,11.827804920294,6588.31211140281,49049.9357527798,0.134109666577574,0.134318465667499,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.683055649344363,11.827804920294,5862.78028846683,41410.1175305508,0.141333193287067,0.141578450825248,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.684033159672015,11.827804920294,5216.90586119446,34968.5692109171,0.148900550993041,0.14918842774859,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.68506897297426,11.827804920294,4641.9580429514,29536.3914946137,0.156822985995468,0.15716063500167,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.686166566694507,11.827804920294,4130.16213457015,24954.5720347978,0.165111516667711,0.165507231653216,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.687329625686041,11.827804920294,3674.59487259676,21089.2447352117,0.173776847504141,0.17424023092024,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.68856205458285,11.827804920294,3269.09122988306,17827.7023646976,0.182829274759076,0.183371427400342,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.689867990908302,11.827804920294,2908.1614154104,15075.0426352097,0.192278583497734,0.192912317781312,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.691251818965688,11.827804920294,2586.91695733863,12751.3469753814,0.202133935980028,0.202874014983131,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.692718184557244,11.827804920294,2301.00487537848,10789.3072757738,0.21240375141971,0.213267155764962,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.694272010581095,11.827804920294,2046.54905733458,9132.22936995514,0.223095577306032,0.224101801917907,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.695918513558455,11.827804920294,1820.09805151336,7732.35335484368,0.234215952644701,0.235387335263619,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.697663221146592,11.827804920294,1618.57857294355,6549.44038680617,0.24577026367013,0.247132346788615,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.699511990696333,11.827804920294,1439.2540981716,5549.58360466415,0.257762592802906,0.259344520364011,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.701471028916427,11.827804920294,1279.68799180647,4704.20756900972,0.270195561874393,0.272030511628944,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.703546912710775,11.827804920294,1137.71066891314,3989.22627243637,0.283070170913998,0.28519582275244,0.880094667411355,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.705746611258478,11.827804920294,1011.39035161556,3384.33453845293,0.296385634091304,0.298844673930459,0.880094667411355,FLOAT
